AID	PTNR_ID	H4TR13	H4TR14	H4TR15	H4TR16	H4TR17	H4TR18	H4TR19	H4TR20	H4TR21	H4TR22	H4TR23	H4TR24
98578397	2	2	0	7	7	1	0	2	28	7	97	0	1
98578397	3	2	0	7	7	1	0	2	36	7	97	0	1
98578432	1	1	1	1	1	1	4	1	29	7	97	0	1
98578434	1	2	0	7	7	1	0	1	32	7	97	0	1
98578434	2	2	0	7	7	1	1	1	32	7	97	0	1
98578438	1	1	1	1	0	97	97	1	28	7	97	0	1
98578448	1	2	0	7	7	1	97	2	31	7	97	0	1
98578448	2	2	0	7	7	1	97	2	26	7	97	0	1
98578448	3	4	7	7	7	97	97	2	26	7	97	0	1
98578465	1	2	0	7	7	1	1	2	24	7	97	0	1
98578504	1	3	0	7	7	97	2	1	33	7	97	0	2
98578504	2	4	7	7	7	97	97	1	31	7	97	0	2
98578504	3	5	7	7	7	97	97	1	31	7	97	0	2
98578548	1	2	0	7	7	1	0	2	26	7	97	0	1
98578548	2	3	0	7	7	97	1	2	26	7	97	0	1
98578548	3	4	7	7	7	97	97	2	26	7	97	0	1
98578582	1	2	0	7	7	1	3	2	25	7	97	0	2
98578582	2	2	1	7	7	1	1	2	23	7	97	0	2
98578665	1	1	0	1	0	97	4	1	29	7	97	0	1
98578665	2	1	1	1	0	97	2	1	24	7	97	0	1
98578692	1	2	0	7	7	1	97	1	31	7	97	0	1
98578692	2	2	0	7	7	3	97	1	26	7	97	0	1
98578692	3	2	0	7	7	1	97	1	31	7	97	0	1
98578692	4	2	0	7	7	2	97	1	29	7	97	0	1
98578723	1	2	0	7	7	1	97	1	31	7	97	0	1
98578723	2	4	7	7	7	97	97	1	39	7	97	0	1
98578747	1	1	0	1	1	1	3	1	28	7	97	0	2
98578747	2	2	0	7	7	1	1	1	22	7	97	0	1
98578767	1	1	1	1	1	1	4	1	32	7	97	1	1
98578767	2	3	0	7	7	97	1	1	98	3	97	0	1
98578767	3	3	0	7	7	97	1	1	98	3	97	1	5
98578767	4	3	0	7	7	97	1	1	98	3	97	0	1
98578782	1	4	7	7	7	97	97	1	29	7	97	0	2
98578828	1	1	1	1	0	97	2	1	36	7	97	0	2
98578980	1	4	7	7	7	97	97	1	25	7	97	1	2
98578996	1	1	1	1	0	97	2	1	34	7	97	0	1
98579373	1	1	1	1	1	1	2	1	34	7	97	0	1
98579930	1	1	1	1	1	1	1	2	30	7	97	0	2
98579930	2	2	0	7	7	1	1	2	33	7	97	0	2
98579930	3	3	0	7	7	97	1	2	29	7	97	0	2
98579937	1	1	1	1	1	1	3	1	28	7	97	0	2
98579937	2	3	0	7	7	97	1	1	35	7	97	0	2
98579938	1	2	0	7	7	1	1	2	33	7	97	0	2
98579938	2	4	7	7	7	97	97	2	30	7	97	0	2
98579938	3	4	7	7	7	97	97	2	98	8	97	8	98
98579939	1	2	0	7	7	1	1	1	33	7	97	0	2
98579939	2	2	0	7	7	2	1	1	33	7	97	0	2
98579939	3	2	0	7	7	1	0	1	29	7	97	0	2
98579939	4	2	0	7	7	2	0	1	25	7	97	1	2
98579939	5	4	7	7	7	97	97	1	24	7	97	0	2
98579940	1	1	1	1	1	1	2	2	24	7	97	0	1
98579940	2	2	0	7	7	1	0	2	25	7	97	0	1
98579948	1	2	1	7	7	2	97	2	29	7	97	0	1
98579957	1	2	1	7	7	1	97	1	38	7	97	1	1
98579963	1	1	1	1	0	97	2	2	35	7	97	0	1
98579963	2	4	7	7	7	97	97	1	32	7	97	0	1
98579966	1	1	1	1	1	1	1	1	30	7	97	0	1
98579968	1	1	1	1	0	97	97	2	30	7	97	0	1
98579968	2	2	0	7	7	1	97	2	36	7	97	0	1
98579968	3	2	0	7	7	1	97	2	32	7	97	0	1
98579976	1	2	0	7	7	1	0	2	26	7	97	0	1
98579976	2	2	0	7	7	1	0	2	28	7	97	0	1
98579976	3	3	0	7	7	97	1	2	30	7	97	0	1
98579991	1	1	1	1	1	1	1	2	29	7	97	0	1
98579997	1	1	1	1	0	97	4	1	32	7	97	0	1
98579998	1	2	1	7	7	1	0	1	29	7	97	0	1
98579998	2	2	0	7	7	1	1	1	27	7	97	0	1
98579998	3	4	7	7	7	97	97	1	29	7	97	0	1
98606027	1	2	1	7	7	1	0	2	29	7	97	0	1
98606027	2	2	0	7	7	1	1	2	36	7	97	0	1
98606027	3	3	0	7	7	97	1	2	30	7	97	0	1
98606027	4	3	0	7	7	97	0	2	36	7	97	0	1
98606129	1	1	1	1	1	1	2	2	22	7	97	1	1
98606129	2	2	0	7	7	1	0	2	98	1	98	1	1
98606129	3	2	0	7	7	1	0	2	98	8	97	1	1
98606129	4	3	0	7	7	97	0	2	98	8	97	1	1
98606129	5	3	0	7	7	97	0	2	98	8	97	8	98
98606129	6	4	7	7	7	97	97	2	98	8	97	1	1
98606129	7	4	7	7	7	97	97	2	98	8	97	1	1
98606129	8	5	7	7	7	97	97	2	98	8	97	1	1
98606428	1	1	1	1	0	97	97	2	32	7	97	0	1
98606822	1	2	0	7	7	1	97	1	30	7	97	0	2
98606822	2	4	7	7	7	97	97	1	29	7	97	0	2
98606929	1	4	7	7	7	97	97	2	25	7	97	0	2
98608876	1	1	1	1	1	1	97	2	28	7	97	0	1
98619063	1	2	0	7	7	1	97	2	31	7	97	0	1
98619063	2	5	7	7	7	97	97	2	27	7	97	0	2
98619068	1	4	7	7	7	97	97	1	25	7	97	0	1
98619360	1	5	7	7	7	97	97	1	28	7	97	0	1
98619368	1	4	7	7	7	97	97	2	21	7	97	0	2
98619466	1	1	1	1	1	1	3	1	29	7	97	0	1
98619965	1	1	1	1	0	97	2	1	29	7	97	0	1
98619967	1	5	7	7	7	97	97	1	33	7	97	0	1
98636350	1	2	0	7	7	1	97	1	32	7	97	0	2
98636350	2	4	7	7	7	97	97	1	32	7	97	0	2
98646329	1	2	0	7	7	1	1	2	24	7	97	1	5
98646329	2	2	0	7	7	1	1	2	22	7	97	0	5
98646329	3	4	7	7	7	97	97	2	20	7	97	0	2
98646329	4	5	7	7	7	97	97	2	20	7	97	0	2
98676254	1	1	1	1	1	2	2	1	33	7	97	0	4
98676352	1	1	1	1	0	97	2	2	28	7	97	1	5
98676426	1	2	0	7	7	2	97	1	24	7	97	0	2
98676651	1	4	7	7	7	97	97	2	22	7	97	0	1
98676922	1	2	0	7	7	1	1	1	29	7	97	0	2
98710078	1	2	0	7	7	1	97	2	25	7	97	1	3
98710078	2	2	0	7	7	1	97	2	29	7	97	1	3
98710078	3	2	1	7	7	1	97	2	23	7	97	0	1
98710134	1	2	0	7	7	2	97	1	48	7	97	0	1
98710135	1	2	0	7	7	1	97	2	27	7	97	0	2
98710135	2	5	7	7	7	97	97	2	25	7	97	0	1
98710156	1	2	0	7	7	2	2	1	27	7	97	0	2
98710195	1	2	0	7	7	1	4	1	28	7	97	0	1
98710195	2	2	1	7	7	1	0	1	21	7	97	0	1
98710195	3	3	0	7	7	97	1	1	25	7	97	0	1
98710250	1	1	1	1	0	97	1	1	28	7	97	0	2
98710282	1	2	0	7	7	1	1	1	25	7	97	0	2
98710282	2	4	7	7	7	97	97	1	28	7	97	0	2
98710286	1	2	1	7	7	2	2	2	26	7	97	0	2
98710286	2	2	0	7	7	1	0	2	36	7	97	0	2
98710286	3	2	0	7	7	98	2	2	21	7	97	0	2
98710286	4	3	0	7	7	97	0	2	98	8	97	0	4
98710291	1	2	0	7	7	3	0	2	32	7	97	0	1
98710291	2	2	0	7	7	1	0	2	24	7	97	0	5
98710291	3	2	0	7	7	1	1	2	32	7	97	0	1
98710291	4	2	0	7	7	1	0	2	24	7	97	0	1
98710291	5	3	0	7	7	97	1	2	36	7	97	0	1
98710291	6	3	1	7	7	97	1	2	25	7	97	0	1
98710291	7	3	0	7	7	97	1	2	23	7	97	0	2
98710291	8	4	7	7	7	97	97	2	24	7	97	0	1
98710292	1	1	1	1	1	3	4	1	32	7	97	0	1
98710292	2	2	0	7	7	1	0	1	29	7	97	0	1
98710293	1	1	1	1	0	97	1	2	23	7	97	0	1
98710338	1	1	1	1	1	1	1	1	29	7	97	0	1
98710650	1	2	0	7	7	1	6	2	22	7	97	1	5
98710650	2	2	0	7	7	1	0	2	37	7	97	1	1
98710650	3	3	0	7	7	97	2	2	21	7	97	1	1
98710650	4	3	0	7	7	97	1	2	24	7	97	1	1
98710650	5	3	0	7	7	97	4	2	27	7	97	1	5
98710650	6	4	7	7	7	97	97	2	22	7	97	1	1
98710672	1	1	1	1	1	1	1	1	27	7	97	0	1
98710776	1	2	0	7	7	2	97	1	29	7	97	0	5
98710855	1	1	1	1	1	2	97	2	25	7	97	1	5
98710855	2	2	0	7	7	6	97	2	29	7	97	1	5
98710855	3	2	0	7	7	4	97	2	21	7	97	1	5
98710855	4	2	0	7	7	1	97	2	29	7	97	1	5
98710855	5	2	0	7	7	3	97	2	27	7	97	1	5
98710858	1	2	0	7	7	1	2	2	27	7	97	1	1
98710858	2	4	7	7	7	97	97	2	33	7	97	1	1
98710913	1	1	1	1	1	1	97	1	24	7	97	0	2
98710933	1	2	0	7	7	1	97	2	26	7	97	0	1
98710933	2	2	1	7	7	1	97	2	25	7	97	0	1
98710977	1	2	0	7	7	1	0	2	35	7	97	1	5
98710977	2	2	0	7	7	1	0	1	40	7	97	1	1
98710977	3	2	1	7	7	1	3	2	29	7	97	0	1
98710991	1	1	1	1	1	1	3	2	23	7	97	0	1
98711165	1	1	1	1	1	1	97	1	27	7	97	0	1
98711177	1	1	0	1	0	97	97	2	27	7	97	0	2
98711177	2	2	0	7	7	1	97	2	26	7	97	0	2
98712147	1	1	0	1	1	1	1	2	28	7	97	0	1
98712147	2	4	7	7	7	97	97	2	27	7	97	0	1
98712214	1	1	0	1	1	1	2	1	33	7	97	0	1
98712214	2	2	0	7	7	1	1	1	31	7	97	0	1
98712214	3	2	1	7	7	1	0	1	32	7	97	0	1
98712216	1	2	0	7	7	2	1	1	29	7	97	0	1
98712216	2	3	0	7	7	97	1	1	27	7	97	0	1
98712216	3	5	7	7	7	97	97	1	29	7	97	0	1
98712218	1	2	0	7	7	1	1	2	27	7	97	0	1
98712218	2	2	0	7	7	1	0	2	26	7	97	0	1
98712218	3	3	0	7	7	97	0	6	96	6	97	6	96
98712218	4	4	7	7	7	97	97	2	27	7	97	0	1
98712247	1	4	7	7	7	97	97	2	25	7	97	0	2
98712941	1	1	1	1	0	97	1	1	27	7	97	0	2
98712942	1	4	7	7	7	97	97	1	26	7	97	0	4
98712976	1	1	1	2	1	1	2	1	27	7	97	0	1
98713033	1	4	7	7	7	97	97	2	23	7	97	0	1
98713204	1	2	0	7	7	3	0	2	29	7	97	0	2
98713204	2	2	1	7	7	3	1	2	26	7	97	0	2
98713391	1	1	1	1	1	1	2	1	27	7	97	0	1
98713806	1	4	7	7	7	97	97	2	23	7	97	0	2
98714018	1	3	0	7	7	97	1	1	29	7	97	0	2
98714018	2	3	1	7	7	97	1	1	30	7	97	0	2
98714025	1	1	0	1	1	1	1	1	28	7	97	0	1
98714025	2	2	1	7	7	2	1	1	36	7	97	0	1
98714025	3	4	7	7	7	97	97	1	21	7	97	0	1
98714097	1	2	0	7	7	2	97	1	37	7	97	0	2
98714097	2	2	0	7	7	2	97	1	36	7	97	0	2
98714097	3	2	0	7	7	1	97	1	36	7	97	0	2
98714097	4	4	7	7	7	97	97	1	33	7	97	0	2
98714146	1	2	0	7	7	98	97	2	26	7	97	0	1
98714146	2	4	7	7	7	97	97	2	98	3	97	0	1
98714198	1	2	1	7	7	1	0	2	23	7	97	0	2
98714242	1	1	1	1	1	2	2	1	42	7	97	0	2
98714282	1	1	1	1	1	1	1	2	24	7	97	0	1
98714289	1	5	7	7	7	97	97	2	24	7	97	0	1
98714312	1	1	0	1	0	97	0	1	33	7	97	1	5
98714312	2	2	1	7	7	1	1	1	28	7	97	1	5
98714312	3	2	0	7	7	1	0	1	30	7	97	1	5
98714325	1	2	1	7	7	1	97	2	23	7	97	0	4
98714380	1	1	1	1	0	97	1	2	27	7	97	0	1
98714481	1	2	1	7	7	1	97	2	26	7	97	0	1
98714925	1	2	0	7	7	2	97	2	39	7	97	0	1
98714925	2	2	0	7	7	3	97	2	24	7	97	0	1
98714925	3	2	0	7	7	2	97	2	31	7	97	0	1
98714925	4	2	0	7	7	1	97	2	28	7	97	0	1
98714925	5	2	0	7	7	1	97	2	23	7	97	0	1
98714928	1	4	7	7	7	97	97	1	21	7	97	0	1
98714991	1	3	0	7	7	97	1	2	22	7	97	0	2
98714991	2	4	7	7	7	97	97	2	26	7	97	0	1
98715023	1	3	1	7	7	97	1	1	32	7	97	0	2
98715250	1	1	1	1	1	1	1	2	30	7	97	0	1
98715256	1	2	0	7	7	1	97	2	27	7	97	0	2
98715256	2	2	0	7	7	1	97	2	24	7	97	0	2
98715256	3	5	7	7	7	97	97	2	23	7	97	0	2
98715258	1	3	0	7	7	97	1	1	26	7	97	0	2
98715258	2	5	7	7	7	97	97	1	45	7	97	0	2
98715259	1	2	0	7	7	2	2	2	24	7	97	0	1
98715259	2	2	0	7	7	1	0	2	20	7	97	0	1
98715259	3	2	1	7	7	1	0	2	22	7	97	0	1
98715263	1	2	1	7	7	1	97	2	26	7	97	0	1
98715955	1	2	1	7	7	1	1	2	33	7	97	0	2
98715955	2	2	0	7	7	1	2	2	25	7	97	0	1
98715960	1	1	1	1	1	1	2	1	30	7	97	0	1
98715980	1	1	1	1	1	1	2	1	29	7	97	0	1
98715983	1	1	1	1	1	1	3	1	29	7	97	0	1
98715983	2	2	0	7	7	1	1	1	32	7	97	0	1
98715983	3	3	0	7	7	97	0	1	30	7	97	0	1
98715986	1	1	0	1	1	1	0	1	37	7	97	0	1
98715986	2	2	0	7	7	1	1	1	36	7	97	0	1
98715986	3	2	0	7	7	1	1	1	34	7	97	0	1
98715994	1	2	0	7	7	1	97	1	28	7	97	0	2
98716010	1	2	0	7	7	2	97	2	24	7	97	0	1
98716010	2	2	0	7	7	1	97	2	26	7	97	0	1
98716010	3	2	0	7	7	1	97	2	20	7	97	0	1
98716010	4	2	1	7	7	1	97	2	43	7	97	0	1
98716054	1	2	0	7	7	1	1	2	19	7	97	0	1
98716054	2	2	0	7	7	1	0	2	25	7	97	0	1
98716054	3	2	0	7	7	1	1	2	26	7	97	0	1
98716054	4	2	0	7	7	1	0	2	26	7	97	0	1
98716054	5	4	7	7	7	97	97	2	19	7	97	1	5
98716066	1	2	1	7	7	1	1	2	25	7	97	0	1
98716066	2	2	0	7	7	1	0	2	26	7	97	0	1
98716117	1	2	0	7	7	1	97	2	30	7	97	0	4
98716117	2	2	0	7	7	1	97	2	32	7	97	0	1
98716117	3	2	1	7	7	1	97	2	22	7	97	0	1
98716117	4	2	0	7	7	1	97	2	29	7	97	0	1
98716117	5	2	0	7	7	1	97	2	27	7	97	0	1
98716165	1	2	0	7	7	2	97	2	23	7	97	0	1
98716165	2	4	7	7	7	97	97	2	19	7	97	1	1
98716167	1	2	1	7	7	1	97	1	24	7	97	0	1
98716167	2	2	0	7	7	1	97	1	30	7	97	0	1
98716229	1	1	1	1	1	2	97	1	27	7	97	1	5
98716251	1	2	0	7	7	1	1	1	27	7	97	0	1
98716251	2	5	7	7	7	97	97	1	28	7	97	0	1
98716332	1	2	0	7	7	2	1	1	31	7	97	1	1
98716332	2	2	1	7	7	2	3	1	28	7	97	1	1
98716386	1	1	1	1	1	1	97	1	26	7	97	0	1
98716390	1	4	7	7	7	97	97	2	26	7	97	0	5
98716423	1	2	1	7	7	1	97	1	27	7	97	1	1
98716467	1	4	7	7	7	97	97	2	29	7	97	0	1
98716827	1	2	1	7	7	1	2	1	37	7	97	1	5
98716827	2	3	0	7	7	97	2	1	37	7	97	1	5
98716897	1	4	7	7	7	97	97	1	30	7	97	0	2
98716975	1	1	1	1	0	97	2	1	23	7	97	0	4
98716975	2	3	0	7	7	97	1	1	24	7	97	0	4
98716975	3	3	0	7	7	97	1	1	24	7	97	1	5
98716976	1	2	1	7	7	1	97	1	29	7	97	0	1
98716978	1	2	0	7	7	1	97	2	23	7	97	0	1
98716978	2	2	0	7	7	1	97	2	26	7	97	0	1
98716978	3	4	7	7	7	97	97	2	20	7	97	0	1
98717152	1	1	1	1	0	97	97	1	25	7	97	0	1
98717163	1	1	0	1	1	1	97	1	25	7	97	0	1
98717163	2	2	1	7	7	1	97	1	27	7	97	0	1
98717259	1	2	0	7	7	1	1	1	29	7	97	0	2
98717259	2	2	1	7	7	1	1	1	34	7	97	0	2
98717358	1	3	0	7	7	97	1	1	25	7	97	0	1
98717358	2	4	7	7	7	97	97	1	30	7	97	0	1
98718108	1	2	0	7	7	3	97	2	23	7	97	0	2
98718108	2	5	7	7	7	97	97	2	26	7	97	0	2
98718112	1	2	1	7	7	1	97	1	32	7	97	0	2
98718119	1	2	0	7	7	1	0	2	23	7	97	0	1
98718119	2	2	1	7	7	2	2	2	20	7	97	0	1
98718174	1	5	7	7	7	97	97	1	30	7	97	0	1
98718202	1	5	7	7	7	97	97	2	23	7	97	0	1
98718206	1	2	0	7	7	2	1	2	29	7	97	0	2
98718206	2	3	0	7	7	97	1	2	26	7	97	0	2
98718206	3	3	0	7	7	97	1	2	26	7	97	0	2
98718206	4	3	0	7	7	97	1	2	26	7	97	0	2
98718206	5	4	7	7	7	97	97	2	22	7	97	0	2
98718248	1	4	7	7	7	97	97	2	22	7	97	0	1
98718261	1	2	1	7	7	1	2	2	26	7	97	0	2
98718269	1	1	0	1	0	97	0	1	33	7	97	1	5
98718269	2	1	0	1	1	1	3	1	32	7	97	1	5
98718269	3	2	1	7	7	1	1	1	27	7	97	0	1
98718270	1	2	0	7	7	2	1	1	27	7	97	0	1
98718270	2	2	0	7	7	1	0	2	27	7	97	0	1
98718270	3	3	0	7	7	97	1	1	27	7	97	0	1
98718270	4	4	7	7	7	97	97	1	22	7	97	0	1
98718293	1	1	0	1	0	97	2	1	27	7	97	0	1
98718293	2	1	1	1	0	97	0	1	49	7	97	0	1
98718293	3	2	0	7	7	1	0	1	32	7	97	0	1
98718369	1	2	0	7	7	1	97	2	26	7	97	0	2
98718821	1	1	1	1	1	1	2	1	32	7	97	0	1
98718910	1	1	1	1	0	97	97	1	34	7	97	0	1
98718912	1	2	0	7	7	2	97	2	28	7	97	0	2
98718912	2	5	7	7	7	97	97	2	23	7	97	0	5
98718918	1	5	7	7	7	97	97	2	28	7	97	0	1
98718974	1	1	1	1	1	1	97	2	25	7	97	0	2
98718974	2	2	0	7	7	2	97	2	25	7	97	0	1
98718974	3	2	0	7	7	1	97	2	25	7	97	0	1
98718987	1	4	7	7	7	97	97	1	27	7	97	0	2
98718989	1	2	0	7	7	1	1	1	25	7	97	0	2
98718998	1	1	0	1	0	97	0	1	19	7	97	0	1
98718998	2	2	0	7	7	4	1	1	26	7	97	0	1
98718998	3	4	7	7	7	97	97	1	36	7	97	0	1
98719277	1	5	7	7	7	97	97	2	31	7	97	0	1
98719932	1	1	0	1	0	97	1	1	37	7	97	0	2
98719932	2	2	1	7	7	1	1	1	37	7	97	0	2
98719935	1	3	1	7	7	97	1	1	27	7	97	0	2
99316152	1	5	7	7	7	97	97	2	27	7	97	0	1
99374970	1	2	1	7	7	1	97	1	29	7	97	0	1
99374972	1	2	1	7	7	1	97	1	27	7	97	0	1
99500087	1	1	0	1	0	97	1	1	30	7	97	0	2
99500087	2	3	1	7	7	97	1	1	35	7	97	0	2
99500087	3	3	0	7	7	97	1	1	30	7	97	0	2
99500115	1	1	0	1	0	97	2	1	35	7	97	1	1
99500115	2	1	1	1	1	1	0	1	21	7	97	1	5
99500139	1	2	0	7	7	1	0	2	30	7	97	0	1
99500139	2	2	1	7	7	1	1	2	32	7	97	0	1
99500183	1	2	1	7	7	1	97	1	30	7	97	0	1
99500238	1	2	0	7	7	1	1	2	26	7	97	0	2
99500238	2	4	7	7	7	97	97	2	25	7	97	0	2
99500257	1	1	0	1	1	2	97	2	40	7	97	1	1
99500257	2	2	0	7	7	1	97	2	33	7	97	1	1
99500257	3	2	0	7	7	1	97	2	31	7	97	0	1
99500257	4	2	1	7	7	1	97	2	30	7	97	1	1
99500257	5	5	7	7	7	97	97	2	40	7	97	1	1
99500276	1	1	1	1	0	97	3	1	30	7	97	0	1
99500417	1	3	0	7	7	97	1	1	39	7	97	0	2
99500417	2	5	7	7	7	97	97	1	31	7	97	0	2
99500530	1	2	1	7	7	1	97	2	26	7	97	0	1
99500530	2	2	0	7	7	1	97	2	98	3	97	0	1
99500554	1	1	1	1	0	97	2	2	24	7	97	1	1
99500813	1	1	0	1	1	1	1	2	23	7	97	1	1
99500813	2	4	7	7	7	97	97	2	23	7	97	1	1
99500857	1	2	0	7	7	98	3	2	29	7	97	0	2
99500857	2	2	0	7	7	98	2	2	22	7	97	0	2
99500857	3	3	0	7	7	97	98	2	98	1	98	0	2
99500857	4	3	0	7	7	97	98	8	98	8	97	8	98
99503034	1	1	1	1	1	1	2	1	30	7	97	0	1
99503707	1	1	0	1	0	97	1	1	31	7	97	1	1
99503707	2	2	1	7	7	2	2	1	32	7	97	1	1
99503838	1	1	1	1	1	1	97	2	27	7	97	0	1
99504049	1	2	0	7	7	3	1	2	28	7	97	1	5
99504049	2	4	7	7	7	97	97	2	26	7	97	0	5
99504105	1	5	7	7	7	97	97	1	31	7	97	0	2
99504144	1	1	1	1	0	97	2	1	27	7	97	1	1
99504206	1	2	1	7	7	1	97	1	22	7	97	0	1
99504206	2	2	0	7	7	1	97	1	26	7	97	0	4
99504222	1	1	1	1	1	2	2	2	27	7	97	0	1
99504246	1	2	1	7	7	1	0	1	29	7	97	0	1
99504246	2	3	0	7	7	97	1	1	27	7	97	1	5
99504420	1	1	1	1	1	2	2	2	31	7	97	0	1
99504424	1	1	0	1	1	1	0	1	28	7	97	0	1
99504424	2	2	0	7	7	1	0	1	29	7	97	1	1
99504424	3	2	0	7	7	1	1	1	30	7	97	1	2
99504424	4	2	0	7	7	1	1	1	30	7	97	1	1
99504424	5	2	0	7	7	1	1	1	36	7	97	1	1
99504424	6	5	7	7	7	97	97	1	36	7	97	1	1
99504520	1	1	1	1	1	1	2	1	29	7	97	0	1
99504525	1	1	1	1	1	1	8	1	38	7	97	0	1
99504720	1	1	1	1	1	1	3	1	32	7	97	0	1
99504841	1	2	0	7	7	1	97	2	24	7	97	0	1
99504841	2	2	0	7	7	3	97	2	36	7	97	0	1
99504849	1	2	0	7	7	1	1	2	43	7	97	0	1
99504849	2	2	1	7	7	1	0	2	27	7	97	0	1
99504908	1	2	0	7	7	1	97	2	28	7	97	0	5
99504908	2	4	7	7	7	97	97	2	30	7	97	0	5
99504999	1	2	0	7	7	3	97	2	28	7	97	1	5
99504999	2	2	0	7	7	1	97	2	29	7	97	0	1
99504999	3	2	0	7	7	1	97	2	27	7	97	0	1
99504999	4	2	0	7	7	1	97	2	25	7	97	0	1
99504999	5	4	7	7	7	97	97	2	22	7	97	0	1
99506026	1	2	1	7	7	1	97	1	39	7	97	1	5
99506149	1	1	1	1	1	3	97	2	33	7	97	0	1
99506263	1	2	0	7	7	1	97	1	30	7	97	0	1
99506263	2	5	7	7	7	97	97	1	35	7	97	0	1
99506266	1	1	1	1	1	1	2	2	26	7	97	0	1
99506342	1	2	0	7	7	1	97	2	26	7	97	0	4
99506342	2	2	0	7	7	1	97	2	40	7	97	0	4
99506342	3	2	0	7	7	1	97	2	24	7	97	0	1
99506342	5	4	7	7	7	97	97	2	24	7	97	1	4
99506360	1	1	1	1	0	97	3	2	30	7	97	0	1
99506487	1	1	0	1	1	1	1	1	37	7	97	0	3
99506487	2	1	1	1	1	1	3	1	42	7	97	0	5
99506495	1	2	0	7	7	1	1	2	38	7	97	0	2
99506495	2	2	0	7	7	1	0	2	31	7	97	0	2
99506495	3	4	7	7	7	97	97	2	24	7	97	1	5
99506495	4	4	7	7	7	97	97	2	32	7	97	0	2
99506681	1	1	1	1	1	1	1	1	29	7	97	0	1
99506681	2	2	0	7	7	1	0	1	31	7	97	0	1
99506681	3	2	0	7	7	1	0	1	30	7	97	0	1
99506681	4	2	0	7	7	1	0	1	34	7	97	0	1
99506905	1	1	0	1	1	1	2	1	29	7	97	1	1
99506905	2	2	1	7	7	1	0	1	24	7	97	1	1
99506935	1	2	0	7	7	2	97	1	31	7	97	0	1
99506935	2	2	0	7	7	2	97	1	34	7	97	0	1
99506935	3	2	0	7	7	1	97	1	38	7	97	0	1
99506935	4	2	1	7	7	1	97	1	30	7	97	0	1
99506981	1	1	0	1	1	1	0	1	29	7	97	0	1
99506981	2	1	1	1	1	1	0	1	45	7	97	0	1
99507018	1	1	1	1	1	1	1	2	30	7	97	0	1
99507018	2	2	0	7	7	1	1	2	29	7	97	0	1
99507057	1	5	7	7	7	97	97	2	22	7	97	0	1
99507059	1	2	0	7	7	1	0	2	26	7	97	0	1
99507059	2	2	0	7	7	1	0	2	28	7	97	0	1
99507059	3	3	0	7	7	97	1	2	25	7	97	0	1
99507351	1	2	0	7	7	1	97	1	59	7	97	0	1
99507351	2	2	0	7	7	1	97	1	42	7	97	0	1
99507353	1	2	1	7	7	1	97	1	27	7	97	0	1
99507353	2	2	0	7	7	4	97	1	28	7	97	0	1
99507353	3	2	0	7	7	1	97	1	31	7	97	0	1
99507857	1	1	1	1	1	1	97	2	31	7	97	0	1
99507859	1	1	1	1	0	97	97	1	35	7	97	0	1
99507981	1	1	1	1	1	1	97	2	26	7	97	1	5
99508077	1	1	1	1	0	97	97	2	25	7	97	0	1
99508120	1	1	1	1	1	2	1	1	25	7	97	0	2
99508120	2	2	0	7	7	1	1	1	28	7	97	0	2
99508120	3	3	0	7	7	97	1	1	32	7	97	0	2
99508271	1	1	1	1	0	97	1	2	28	7	97	0	4
99508327	1	1	1	1	1	2	2	1	32	7	97	0	2
99508430	1	1	0	1	1	1	1	1	39	7	97	0	1
99508430	2	1	0	1	1	1	1	1	29	7	97	0	1
99508430	3	2	0	7	7	1	0	1	36	7	97	0	1
99508525	1	2	1	7	7	1	0	1	40	7	97	0	2
99508525	2	2	0	7	7	1	0	1	34	7	97	0	2
99508525	3	3	0	7	7	97	1	1	40	7	97	0	2
99508525	4	3	0	7	7	97	1	1	32	7	97	0	2
99508525	5	4	7	7	7	97	97	1	32	7	97	0	2
99508537	1	1	1	1	0	97	2	2	29	7	97	0	1
99508721	1	1	1	1	1	1	3	1	33	7	97	0	2
99508721	2	2	1	7	7	1	1	1	33	7	97	0	2
99508721	3	3	0	7	7	97	0	1	35	7	97	0	2
99508738	1	5	7	7	7	97	97	1	30	7	97	0	5
99508928	1	1	1	1	1	1	2	2	29	7	97	0	1
99540851	1	3	0	7	7	97	1	2	18	7	97	1	5
99540917	1	2	0	7	7	1	97	2	38	7	97	1	5
99540917	2	5	7	7	7	97	97	2	30	7	97	1	5
99543209	1	2	1	7	7	1	97	1	21	7	97	1	1
99543509	1	1	1	1	1	1	3	1	29	7	97	1	1
99543908	1	1	1	1	1	1	2	1	31	7	97	1	5
99544087	1	2	0	7	7	2	0	1	38	7	97	0	1
99544087	2	2	0	7	7	1	0	1	48	7	97	0	1
99544087	3	3	0	7	7	97	1	1	35	7	97	0	1
99544087	4	5	7	7	7	97	97	1	30	7	97	0	1
99544202	1	1	1	1	1	1	97	1	29	7	97	0	2
99544305	1	1	1	1	1	1	3	2	27	7	97	1	5
99544305	2	3	0	7	7	97	2	2	28	7	97	0	4
99544305	3	3	0	7	7	97	0	2	25	7	97	1	5
99544902	1	2	0	7	7	1	97	1	32	7	97	0	2
99544902	2	4	7	7	7	97	97	1	47	7	97	0	2
99546678	1	1	1	1	1	1	2	1	36	7	97	0	4
99546678	2	2	0	7	7	1	0	1	35	7	97	0	4
99570022	1	2	0	7	7	1	1	2	26	7	97	0	1
